action,idnumber,username,password,email,firstname,lastname,city, mi, country
disable,idnumber950,username950,password,email950@sample.com,firstname950,lastname950,Raleigh,mi,United States
disable,idnumber951,username951,password,email951@sample.com,firstname951,lastname951,Raleigh,mi,United States
disable,idnumber952,username952,password,email952@sample.com,firstname952,lastname952,Raleigh,mi,United States
disable,idnumber953,username953,password,email953@sample.com,firstname953,lastname953,Raleigh,mi,United States
disable,idnumber954,username954,password,email954@sample.com,firstname954,lastname954,Raleigh,mi,United States
disable,idnumber955,username955,password,email955@sample.com,firstname955,lastname955,Raleigh,mi,United States
disable,idnumber956,username956,password,email956@sample.com,firstname956,lastname956,Raleigh,mi,United States
disable,idnumber957,username957,password,email957@sample.com,firstname957,lastname957,Raleigh,mi,United States
disable,idnumber958,username958,password,email958@sample.com,firstname958,lastname958,Raleigh,mi,United States
disable,idnumber959,username959,password,email959@sample.com,firstname959,lastname959,Raleigh,mi,United States
disable,idnumber960,username960,password,email960@sample.com,firstname960,lastname960,Raleigh,mi,United States
disable,idnumber961,username961,password,email961@sample.com,firstname961,lastname961,Raleigh,mi,United States
disable,idnumber962,username962,password,email962@sample.com,firstname962,lastname962,Raleigh,mi,United States
disable,idnumber963,username963,password,email963@sample.com,firstname963,lastname963,Raleigh,mi,United States
disable,idnumber964,username964,password,email964@sample.com,firstname964,lastname964,Raleigh,mi,United States
disable,idnumber965,username965,password,email965@sample.com,firstname965,lastname965,Raleigh,mi,United States
disable,idnumber966,username966,password,email966@sample.com,firstname966,lastname966,Raleigh,mi,United States
disable,idnumber967,username967,password,email967@sample.com,firstname967,lastname967,Raleigh,mi,United States
disable,idnumber968,username968,password,email968@sample.com,firstname968,lastname968,Raleigh,mi,United States
disable,idnumber969,username969,password,email969@sample.com,firstname969,lastname969,Raleigh,mi,United States
disable,idnumber970,username970,password,email970@sample.com,firstname970,lastname970,Raleigh,mi,United States
disable,idnumber971,username971,password,email971@sample.com,firstname971,lastname971,Raleigh,mi,United States
disable,idnumber972,username972,password,email972@sample.com,firstname972,lastname972,Raleigh,mi,United States
disable,idnumber973,username973,password,email973@sample.com,firstname973,lastname973,Raleigh,mi,United States
disable,idnumber974,username974,password,email974@sample.com,firstname974,lastname974,Raleigh,mi,United States
disable,idnumber975,username975,password,email975@sample.com,firstname975,lastname975,Raleigh,mi,United States
disable,idnumber976,username976,password,email976@sample.com,firstname976,lastname976,Raleigh,mi,United States
disable,idnumber977,username977,password,email977@sample.com,firstname977,lastname977,Raleigh,mi,United States
disable,idnumber978,username978,password,email978@sample.com,firstname978,lastname978,Raleigh,mi,United States
disable,idnumber979,username979,password,email979@sample.com,firstname979,lastname979,Raleigh,mi,United States
disable,idnumber980,username980,password,email980@sample.com,firstname980,lastname980,Raleigh,mi,United States
disable,idnumber981,username981,password,email981@sample.com,firstname981,lastname981,Raleigh,mi,United States
disable,idnumber982,username982,password,email982@sample.com,firstname982,lastname982,Raleigh,mi,United States
disable,idnumber983,username983,password,email983@sample.com,firstname983,lastname983,Raleigh,mi,United States
disable,idnumber984,username984,password,email984@sample.com,firstname984,lastname984,Raleigh,mi,United States
disable,idnumber985,username985,password,email985@sample.com,firstname985,lastname985,Raleigh,mi,United States
disable,idnumber986,username986,password,email986@sample.com,firstname986,lastname986,Raleigh,mi,United States
disable,idnumber987,username987,password,email987@sample.com,firstname987,lastname987,Raleigh,mi,United States
disable,idnumber988,username988,password,email988@sample.com,firstname988,lastname988,Raleigh,mi,United States
disable,idnumber989,username989,password,email989@sample.com,firstname989,lastname989,Raleigh,mi,United States
disable,idnumber990,username990,password,email990@sample.com,firstname990,lastname990,Raleigh,mi,United States
disable,idnumber991,username991,password,email991@sample.com,firstname991,lastname991,Raleigh,mi,United States
disable,idnumber992,username992,password,email992@sample.com,firstname992,lastname992,Raleigh,mi,United States
disable,idnumber993,username993,password,email993@sample.com,firstname993,lastname993,Raleigh,mi,United States
disable,idnumber994,username994,password,email994@sample.com,firstname994,lastname994,Raleigh,mi,United States
disable,idnumber995,username995,password,email995@sample.com,firstname995,lastname995,Raleigh,mi,United States
disable,idnumber996,username996,password,email996@sample.com,firstname996,lastname996,Raleigh,mi,United States
disable,idnumber997,username997,password,email997@sample.com,firstname997,lastname997,Raleigh,mi,United States
disable,idnumber998,username998,password,email998@sample.com,firstname998,lastname998,Raleigh,mi,United States
disable,idnumber999,username999,password,email999@sample.com,firstname999,lastname999,Raleigh,mi,United States
